latitude,longitude,elevation,distance_to_coast_km,training_rows,rainfall_mean,rainfall_std,rainfall_max,rainfall_median,rainfall_p95,rainfall_p99,rain_rate_ge20,rain_rate_ge50,rain_rate_ge100,rain_rate_ge150,elevation_climatology,log_distance_to_coast_km,rainfall_extreme_ratio,tail_risk_score,coast_distance_band,elevation_band
11.448194360994316,76.69502540358263,784.64,101.95365934186653,6909,2.60316254161239,4.56154621267678,76.14,0.65,11.51,21.2692,0.011289622231871473,0.00014473874656245476,0.0,0.0,784.64,4.634278977687812,8.170520084506844,0.00014473874656245476,"(43.692, 129.905]","(578.224, 1013.903]"
11.463513369508458,75.8946486538533,165.2,20.123205390339162,6909,7.166857721812129,11.830584338018642,141.22,1.97,30.573999999999977,53.879200000000004,0.10927775365465335,0.013026487190620929,0.0010131712259371835,0.0,165.19999999999996,3.0503722176980097,7.517826441313849,0.015052829642495295,"(0.882, 43.692]","(109.578, 172.721]"
11.498053032875418,77.35536455359703,417.46,172.43916566223163,6909,1.979733680706325,4.354689169557187,69.71,0.21,10.64,20.466800000000003,0.010565928499059199,0.0002894774931249095,0.0,0.0,417.46,5.1558269077129095,10.33815298557982,0.0002894774931249095,"(129.905, 221.794]","(359.084, 440.154]"
11.515030774194315,79.33851014987152,56.23,43.978877681462656,6909,2.842224634534665,6.969822206106674,101.26,0.3,14.337999999999983,33.0568,0.030105659284990594,0.0033289911709364598,0.00014473874656245476,0.0,56.230000000000004,3.8061929947183786,11.630603706595632,0.0036184686640613694,"(43.692, 129.905]","(0.009000000000000001, 61.12]"
11.646024682371207,78.20771580653582,316.61,165.4374378585632,6909,2.203333333333333,5.118457866797636,77.5,0.17,11.677999999999983,23.554400000000005,0.016210739614994935,0.0008684324793747286,0.0,0.0,316.61,5.114619490212088,10.690343105744432,0.0008684324793747286,"(129.905, 221.794]","(282.49, 359.084]"
11.698977011731502,75.53688990901384,165.2,0.8832873316277934,6909,7.166857721812129,11.830584338018642,141.22,1.97,30.573999999999977,53.879200000000004,0.10927775365465335,0.013026487190620929,0.0010131712259371835,0.0,165.19999999999996,0.6330188305075705,7.517826441313849,0.015052829642495295,"(0.882, 43.692]","(109.578, 172.721]"
11.714247463700998,76.12560625711035,673.19,56.88796683371115,6909,5.118798668403532,8.930294061833916,98.34,1.12,22.573999999999977,40.857600000000005,0.063974525980605,0.005355333622810827,0.0,0.0,673.1899999999999,4.058509536273789,7.98187126802382,0.005355333622810827,"(43.692, 129.905]","(578.224, 1013.903]"
11.921501890472824,79.794907731284,15.59,4.465014335946853,6909,3.1311680416847594,7.3779248591889175,130.67,0.58,14.66,35.6876,0.029381965552178316,0.004342162396873643,0.0004342162396873643,0.0,15.59,1.6983667448541284,11.397532207586565,0.005210594876248372,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
11.95428841004493,77.10428781779143,788.11,162.63517289112892,6909,2.4348284845853234,4.363552176523503,66.27,0.55,10.905999999999995,20.607200000000013,0.010710667245621653,0.00014473874656245476,0.0,0.0,788.11,5.097639394282975,8.463508484048784,0.00014473874656245476,"(129.905, 221.794]","(578.224, 1013.903]"
11.978346942709976,79.16957855724937,94.93,71.22068484940779,6909,2.953971631205674,7.118889714485016,120.92,0.25,14.589999999999973,34.59480000000005,0.030829353017802867,0.0034737299174989146,0.0002894774931249095,0.0,94.92999999999999,4.279726498626391,11.71127979810702,0.004052684903748734,"(43.692, 129.905]","(61.12, 109.578]"
11.988705243194255,75.54693606024858,410.46,16.838623944886713,6909,7.953401360544218,13.575901060927789,143.77,1.75,35.40999999999989,63.748400000000004,0.12809379070777246,0.023881893182805036,0.0010131712259371835,0.0,410.46,2.8813659910427973,8.015236386913784,0.025908235634679404,"(0.882, 43.692]","(359.084, 440.154]"
12.14397955306525,78.11069457497352,481.33,187.74212326088642,6909,2.3885714285714283,5.165596531061426,75.34,0.21,12.275999999999994,24.1284,0.01910551454624403,0.0010131712259371835,0.0,0.0,481.33,5.240381656190217,10.10159864167521,0.0010131712259371835,"(129.905, 221.794]","(440.154, 578.224]"
12.188876078691347,92.81201757300028,7.19,2.608620931555424,6909,7.185892314372558,11.532727806454583,146.98,2.36,30.879999999999974,53.326,0.10450137501809234,0.012302793457808655,0.0007236937328122738,0.0,7.1899999999999995,1.2833256859395248,7.420928431172541,0.013750180923433202,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
12.1969808776316,76.60780446315745,788.11,129.933329222476,6909,2.4348284845853234,4.363552176523503,66.27,0.55,10.905999999999995,20.607200000000013,0.010710667245621653,0.00014473874656245476,0.0,0.0,788.11,4.874688256415633,8.463508484048784,0.00014473874656245476,"(129.905, 221.794]","(578.224, 1013.903]"
12.383094770023316,75.66342982749988,601.03,53.69584116136775,6909,8.246668114054133,14.718783504578736,158.23,1.38,38.25399999999995,71.41800000000003,0.13576494427558258,0.029526704298740773,0.001157909972499638,0.00014473874656245476,601.03,4.001787676580798,8.660223783962437,0.03227674048342741,"(43.692, 129.905]","(578.224, 1013.903]"
12.429884145422452,79.00009125117779,417.52,104.26038720616434,6909,2.4960891590678824,5.36791367658786,65.12,0.21,12.861999999999988,25.184000000000015,0.01997394702561876,0.0007236937328122738,0.0,0.0,417.52,4.656437158487785,10.089379147027486,0.0007236937328122738,"(43.692, 129.905]","(359.084, 440.154]"
12.441142903566954,75.18738019817452,96.21,17.333776822428057,6909,9.54799536836011,16.424673570623646,167.34,1.84,43.435999999999964,76.22040000000001,0.1641337386018237,0.036329425387176144,0.003184252424374005,0.0002894774931249095,96.21000000000001,2.908745086586038,7.982868557907824,0.04356636271529888,"(0.882, 43.692]","(61.12, 109.578]"
12.515231900839552,78.17822435141194,632.25,191.6717257247227,6909,2.4509393544651905,5.233557365582279,65.55,0.19,12.535999999999994,25.707600000000003,0.020263424518743668,0.0004342162396873643,0.0,0.0,632.25,5.260987837746327,10.488872139693317,0.0004342162396873643,"(129.905, 221.794]","(578.224, 1013.903]"
12.639049840885695,79.91869045786164,30.77,30.07679453564586,6909,3.3695049934867565,8.49031021067665,156.79,0.38,16.213999999999977,41.51320000000002,0.03589520914748878,0.007381676074685193,0.0007236937328122738,0.00014473874656245476,30.77,3.436461384261842,12.320262994113941,0.009263279779997106,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
12.643118641080894,76.72585384252648,714.58,162.74625009201972,6909,2.4161267911419886,4.825563021669566,58.04,0.41,11.119999999999973,24.643200000000032,0.015631784628745114,0.0002894774931249095,0.0,0.0,714.58,5.098317974051741,10.199460512952571,0.0002894774931249095,"(129.905, 221.794]","(578.224, 1013.903]"
12.720806626983318,77.31857795042899,720.22,225.3094097754375,6909,2.270897380228687,5.355028564435315,70.0,0.19,11.135999999999996,26.56200000000001,0.018671298306556665,0.0015921262121870025,0.0,0.0,720.22,5.42190313275354,11.696692476976942,0.0015921262121870025,"(221.794, 295.167]","(578.224, 1013.903]"
12.733615318853616,78.81065675772187,417.52,136.0263850562723,6909,2.4960891590678824,5.36791367658786,65.12,0.21,12.861999999999988,25.184000000000015,0.01997394702561876,0.0007236937328122738,0.0,0.0,417.52,4.920173498936356,10.089379147027486,0.0007236937328122738,"(129.905, 221.794]","(359.084, 440.154]"
